source,target
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Parkinson%27s_disease
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Alpha-synuclein
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Game_artificial_intelligence
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Game_AI
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/IBM_Deep_Blue
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Garry_Kasparov
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Jeopardy!
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Quiz_show
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/IBM
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Question_answering_system
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Watson_(artificial_intelligence_software)
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Brad_Rutter
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Ken_Jennings
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/AlphaGo
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Go_(game)
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Lee_Sedol
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Computer_Go
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Go_handicaps
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/AlphaGo_versus_Ke_Jie
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Imperfect_information
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Poker
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Pluribus_(poker_bot)
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/DeepMind
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Reinforcement_learning
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/MuZero
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Atari
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/StarCraft_II
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Gran_Turismo_(series)
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Open-world
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/GPT-4
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Gemini_(chatbot)
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Claude_(language_model)
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Llama_(language_model)
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Mistral_AI
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Hallucination_(artificial_intelligence)
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Supervised_learning
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Fine-tuning_(deep_learning)
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Statistical_classification
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Automated_reasoning
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Alibaba_Group
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Qwen
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Monte_Carlo_tree_search
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/American_Invitational_Mathematics_Examination
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/AlphaGeometry
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Google_DeepMind
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/EleutherAI
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Lean_(proof_assistant)
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Topological_deep_learning
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Topology
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/World_Pensions_%26_Investments_Forum
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Military_applications_of_artificial_intelligence
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Command_and_control
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Vehicular_automation
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Target_acquisition
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Forward_observers_in_the_U.S._military
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Vehicular_automation
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Vincent_van_Gogh
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Generative_artificial_intelligence
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Generative_artificial_intelligence
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Machine_learning
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Training_data_set
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Prompt_(natural_language)
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Transformer_(machine_learning_model)
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Deep_learning
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Neural_networks
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Large_language_model
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/AI_boom
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Chatbots
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/ChatGPT
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Microsoft_Copilot
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Gemini_(chatbot)
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/LLaMA
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Text-to-image
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Artificial_intelligence_art
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Stable_Diffusion
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Midjourney
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/DALL-E
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Text-to-video_model
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Sora_(text-to-video_model)
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/OpenAI
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Anthropic
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Microsoft
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Google
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Baidu
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Cybercrime
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Fake_news
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Deepfake
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Technological_unemployment
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Virtual_assistant
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Chatbots
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Autonomous_vehicles
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Video_game_console
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Industrial_robotics
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Teledildonics
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Replika
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Deepfake_pornography
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Online_gender-based_violence
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Sexual_grooming
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Energy_storage
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Foreign_policy
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Disaster
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Predictive_analytics
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/2024_Indian_general_election
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Deepfake
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Ethics_of_artificial_intelligence
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Demis_Hassabis
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/DeepMind
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Information_privacy
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Artificial_intelligence_and_copyright
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Privacy
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Surveillance
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Copyright
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Speech_recognition
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Amazon_(company)
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Temporary_worker
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Necessary_evil
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Unethical
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Right_to_privacy
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Data_aggregation
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/De-identification
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Differential_privacy
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Cynthia_Dwork
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Fairness_(machine_learning)
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Brian_Christian
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Fair_use
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Robots.txt
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/John_Grisham
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Jonathan_Franzen
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Sui_generis
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Big_Tech
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Alphabet_Inc.
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Amazon_(company)
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Apple_Inc.
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Meta_Platforms
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Microsoft
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Cloud_computing
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Computing
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Data_center
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Environmental_impacts_of_artificial_intelligence
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/International_Energy_Agency
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Goldman_Sachs
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Nvidia
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Jen-Hsun_Huang
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Microsoft
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Constellation_Energy
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Three_Mile_Island
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Nuclear_Regulatory_Commission
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Inflation_Reduction_Act
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Palisades_Nuclear_Generating_Station
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Exelon
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Taiwan
https://en.wikipedia.org/wiki/Artificial_intelligence,"https://en.wikipedia.org/wiki/Taoyuan,_Taiwan"
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Nuclear_power_phase-out
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Singapore
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Fukushima_nuclear_accident
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Federal_Energy_Regulatory_Commission
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Talen_Energy
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Susquehanna_Steam_Electric_Station
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Willie_L._Phillips
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/YouTube#Moderation_and_offensive_content
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/YouTube
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Facebook
https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Recommender_system
